# Weather station Athens (airport), Greece, METAR=LGAV,selection from 07.06.2017 till 30.06.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=LGAV&lang=en
#
"Local time in Athens (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"09.06.2017 23:50";"19.0";"754.9";"762.0";"68";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"09.06.2017 23:20";"19.0";"754.1";"761.2";"64";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"12.0";
"09.06.2017 22:50";"20.0";"754.1";"761.2";"56";"Wind blowing from the north";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"11.0";
"09.06.2017 22:20";"22.0";"754.2";"761.2";"50";"Wind blowing from the west-northwest";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"11.0";
"09.06.2017 21:50";"22.0";"754.2";"761.2";"47";"Wind blowing from the west";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 21:20";"22.0";"753.5";"760.5";"47";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 20:50";"22.0";"753.5";"760.5";"47";"Wind blowing from the north";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 20:20";"23.0";"753.5";"760.5";"44";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 19:50";"24.0";"753.5";"760.5";"41";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 19:20";"24.0";"753.5";"760.5";"44";"Wind blowing from the north-northeast";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"09.06.2017 18:50";"25.0";"752.8";"759.7";"39";"Wind blowing from the east-northeast";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 18:20";"25.0";"752.8";"759.7";"39";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 17:50";"25.0";"753.6";"760.5";"44";"Wind blowing from the east-northeast";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"09.06.2017 17:20";"25.0";"753.6";"760.5";"44";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"09.06.2017 16:50";"26.0";"753.6";"760.5";"39";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"09.06.2017 16:20";"26.0";"753.6";"760.5";"37";"Wind blowing from the east";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 15:50";"26.0";"753.6";"760.5";"37";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.06.2017 15:20";"26.0";"753.6";"760.5";"37";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 1200 m";"10.0 and more";"10.0";
"09.06.2017 14:50";"26.0";"753.6";"760.5";"42";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 1200 m";"10.0 and more";"12.0";
"09.06.2017 14:20";"26.0";"753.6";"760.5";"42";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 1200 m";"10.0 and more";"12.0";
"09.06.2017 13:50";"26.0";"753.6";"760.5";"45";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 1200 m";"10.0 and more";"13.0";
"09.06.2017 13:20";"25.0";"754.3";"761.2";"47";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 1200 m";"10.0 and more";"13.0";
"09.06.2017 12:50";"26.0";"753.6";"760.5";"51";"Wind blowing from the east";"5";"";"";"";"Scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"09.06.2017 12:20";"26.0";"753.6";"760.5";"51";"Wind blowing from the east";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"09.06.2017 11:50";"26.0";"753.6";"760.5";"48";"Wind blowing from the east";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"09.06.2017 11:20";"26.0";"753.6";"760.5";"48";"Wind blowing from the east-northeast";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"09.06.2017 10:50";"26.0";"753.6";"760.5";"48";"Wind blowing from the north-east";"7";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"09.06.2017 10:20";"26.0";"753.6";"760.5";"45";"Wind blowing from the north-east";"8";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"09.06.2017 09:50";"25.0";"753.6";"760.5";"47";"Wind blowing from the north-northeast";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"09.06.2017 09:20";"25.0";"753.6";"760.5";"47";"Wind blowing from the north-northeast";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"09.06.2017 08:50";"25.0";"752.8";"759.7";"47";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"09.06.2017 08:20";"24.0";"752.7";"759.7";"54";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"09.06.2017 07:50";"23.0";"752.7";"759.7";"53";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"09.06.2017 07:20";"22.0";"752.7";"759.7";"61";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"09.06.2017 06:50";"21.0";"752.7";"759.7";"64";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"09.06.2017 06:20";"21.0";"752.0";"759.0";"64";"Wind blowing from the north-west";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"09.06.2017 05:50";"20.0";"752.0";"759.0";"69";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"09.06.2017 05:20";"21.0";"752.0";"759.0";"69";"Wind blowing from the north";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"09.06.2017 04:50";"20.0";"752.0";"759.0";"73";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"09.06.2017 04:20";"20.0";"752.0";"759.0";"73";"Wind blowing from the north-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"09.06.2017 03:50";"19.0";"752.6";"759.7";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"09.06.2017 03:20";"19.0";"752.6";"759.7";"88";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"17.0";
"09.06.2017 02:50";"18.0";"752.6";"759.7";"94";"Wind blowing from the north-west";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"17.0";
"09.06.2017 02:20";"18.0";"752.6";"759.7";"94";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"09.06.2017 01:50";"19.0";"752.6";"759.7";"88";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"09.06.2017 01:20";"19.0";"752.6";"759.7";"88";"variable wind direction";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"17.0";
"09.06.2017 00:50";"20.0";"752.7";"759.7";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"18.0";
"09.06.2017 00:20";"21.0";"753.5";"760.5";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"19.0";
"08.06.2017 23:50";"21.0";"753.5";"760.5";"83";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"18.0";
"08.06.2017 23:20";"21.0";"753.5";"760.5";"83";"Wind blowing from the north-east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"18.0";
"08.06.2017 22:50";"21.0";"752.7";"759.7";"78";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"17.0";
"08.06.2017 22:20";"22.0";"752.7";"759.7";"73";"Wind blowing from the north-northeast";"6";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"17.0";
"08.06.2017 21:50";"22.0";"752.7";"759.7";"69";"Wind blowing from the north-northeast";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"08.06.2017 21:20";"22.0";"752.0";"759.0";"69";"variable wind direction";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"08.06.2017 20:50";"23.0";"752.0";"759.0";"65";"variable wind direction";"1";"";"";"";"Scattered clouds (40-50%) 900 m, overcast (100%) 2400 m";"10.0 and more";"16.0";
"08.06.2017 20:20";"23.0";"752.0";"759.0";"65";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m, overcast (100%) 2400 m";"10.0 and more";"16.0";
"08.06.2017 19:50";"23.0";"752.0";"759.0";"61";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m, overcast (100%) 2400 m";"10.0 and more";"15.0";
"08.06.2017 19:20";"23.0";"752.0";"759.0";"65";"Wind blowing from the west-southwest";"2";"";"Light drizzle";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 900 m, overcast (100%) 2100 m";"10.0 and more";"16.0";
"08.06.2017 18:50";"23.0";"752.0";"759.0";"69";"Wind blowing from the south-east";"2";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 900 m, overcast (100%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 18:20";"23.0";"752.0";"759.0";"65";"Calm, no wind";"0";"";"Light rain";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 900 m, overcast (100%) 2100 m";"10.0 and more";"16.0";
"08.06.2017 17:50";"25.0";"752.1";"759.0";"54";"Wind blowing from the north";"1";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m, overcast (100%) 2100 m";"10.0 and more";"15.0";
"08.06.2017 17:20";"24.0";"752.1";"759.0";"61";"Wind blowing from the east-northeast";"2";"";"Light rain";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m, overcast (100%) 2100 m";"10.0 and more";"16.0";
"08.06.2017 16:50";"25.0";"752.1";"759.0";"61";"Wind blowing from the east";"3";"";"Light drizzle";"";"Scattered clouds (40-50%) 900 m, overcast (100%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 16:20";"25.0";"752.1";"759.0";"65";"Wind blowing from the east-southeast";"2";"";"";"";"Scattered clouds (40-50%) 750 m, overcast (100%) 2100 m";"10.0 and more";"18.0";
"08.06.2017 15:50";"27.0";"752.1";"759.0";"51";"Wind blowing from the east-southeast";"3";"";"";"";"Scattered clouds (40-50%) 750 m, overcast (100%) 2100 m";"10.0 and more";"16.0";
"08.06.2017 15:20";"27.0";"752.8";"759.7";"54";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m, overcast (100%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 14:50";"26.0";"752.1";"759.0";"61";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 1200 m, overcast (100%) 2100 m";"10.0 and more";"18.0";
"08.06.2017 14:20";"26.0";"752.1";"759.0";"54";"Wind blowing from the north";"3";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 1200 m, broken clouds (60-90%) 2100 m";"10.0 and more";"16.0";
"08.06.2017 13:50";"26.0";"752.1";"759.0";"58";"Wind blowing from the north-northwest";"3";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 13:20";"26.0";"752.1";"759.0";"58";"Wind blowing from the north-west";"2";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 12:50";"25.0";"752.8";"759.7";"61";"variable wind direction";"1";"";"";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 12:20";"23.0";"753.5";"760.5";"74";"Wind blowing from the south-southeast";"3";"";"";"";"Few clouds (10-30%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"08.06.2017 11:50";"24.0";"752.7";"759.7";"65";"variable wind direction";"1";"";"";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 11:20";"24.0";"752.7";"759.7";"65";"variable wind direction";"1";"";"";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 10:50";"23.0";"752.7";"759.7";"69";"Wind blowing from the north-northwest";"2";"";"";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 10:20";"22.0";"752.7";"759.7";"73";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 09:50";"22.0";"752.7";"759.7";"78";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"08.06.2017 09:20";"22.0";"752.7";"759.7";"78";"Wind blowing from the west";"3";"";"Light rain";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"08.06.2017 08:50";"21.0";"752.7";"759.7";"83";"Wind blowing from the south-west";"4";"";"Light rain";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"08.06.2017 08:20";"21.0";"753.5";"760.5";"78";"Wind blowing from the south-west";"5";"";"Light rain";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 07:50";"22.0";"752.7";"759.7";"73";"Wind blowing from the south-west";"4";"";"";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 07:20";"22.0";"752.7";"759.7";"73";"Wind blowing from the south-southwest";"4";"";"Light drizzle";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"08.06.2017 06:50";"20.0";"752.0";"759.0";"83";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"08.06.2017 06:20";"20.0";"752.0";"759.0";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"08.06.2017 05:50";"20.0";"751.2";"758.2";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"08.06.2017 05:20";"21.0";"751.2";"758.2";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"08.06.2017 04:50";"20.0";"751.2";"758.2";"88";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 04:20";"19.0";"751.1";"758.2";"94";"Wind blowing from the north-west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 03:50";"19.0";"751.9";"759.0";"94";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 03:20";"20.0";"752.0";"759.0";"88";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 02:50";"20.0";"752.0";"759.0";"88";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 01:50";"21.0";"752.0";"759.0";"83";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 01:20";"21.0";"752.0";"759.0";"83";"Wind blowing from the north-east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 00:50";"22.0";"752.7";"759.7";"78";"Wind blowing from the east-northeast";"3";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"08.06.2017 00:20";"21.0";"752.0";"759.0";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 1350 m";"10.0 and more";"17.0";
"07.06.2017 23:50";"22.0";"752.7";"759.7";"73";"Wind blowing from the north-northwest";"3";"";"Drizzle";"";"Scattered clouds (40-50%) 1350 m";"10.0 and more";"17.0";
"07.06.2017 23:20";"23.0";"753.5";"760.5";"65";"Wind blowing from the south";"3";"";"Drizzle";"";"Scattered clouds (40-50%) 1200 m";"10.0 and more";"16.0";
"07.06.2017 22:50";"23.0";"752.7";"759.7";"65";"Wind blowing from the south-southwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"07.06.2017 22:20";"23.0";"752.7";"759.7";"61";"Wind blowing from the south-west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"07.06.2017 21:50";"23.0";"752.7";"759.7";"61";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"07.06.2017 21:20";"23.0";"752.7";"759.7";"65";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"07.06.2017 20:50";"24.0";"752.1";"759.0";"61";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"07.06.2017 20:20";"24.0";"752.7";"759.7";"57";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"07.06.2017 19:50";"24.0";"752.1";"759.0";"61";"Wind blowing from the east-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"07.06.2017 19:20";"26.0";"752.1";"759.0";"51";"Wind blowing from the east-northeast";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"07.06.2017 18:50";"26.0";"752.1";"759.0";"45";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"07.06.2017 18:20";"26.0";"752.8";"759.7";"42";"Wind blowing from the east";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"07.06.2017 17:50";"27.0";"752.1";"759.0";"39";"Wind blowing from the east-southeast";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"07.06.2017 17:20";"27.0";"752.8";"759.7";"39";"Wind blowing from the east";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"07.06.2017 16:50";"29.0";"752.9";"759.7";"35";"Wind blowing from the east";"3";"";"";"";"Broken clouds (60-90%) 900 m";"10.0 and more";"12.0";
"07.06.2017 16:20";"28.0";"752.8";"759.7";"40";"variable wind direction";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"13.0";
"07.06.2017 15:50";"28.0";"752.8";"759.7";"37";"Wind blowing from the east-northeast";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"07.06.2017 15:20";"29.0";"752.9";"759.7";"33";"Wind blowing from the east-southeast";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"11.0";
"07.06.2017 14:50";"28.0";"753.6";"760.5";"40";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"13.0";
"07.06.2017 14:20";"28.0";"753.6";"760.5";"42";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"07.06.2017 13:50";"29.0";"753.7";"760.5";"33";"Wind blowing from the east-northeast";"5";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"11.0";
"07.06.2017 13:20";"28.0";"754.3";"761.2";"40";"Wind blowing from the east-northeast";"5";"";"";"";"Broken clouds (60-90%) 900 m";"10.0 and more";"13.0";
"07.06.2017 12:50";"27.0";"754.3";"761.2";"39";"Wind blowing from the east";"4";"";"";"";"Broken clouds (60-90%) 900 m";"10.0 and more";"12.0";
"07.06.2017 12:20";"27.0";"755.1";"762.0";"42";"Wind blowing from the east-southeast";"4";"";"Drizzle";"";"Broken clouds (60-90%) 900 m";"10.0 and more";"13.0";
"07.06.2017 11:50";"26.0";"754.3";"761.2";"48";"Wind blowing from the south-east";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"07.06.2017 11:20";"26.0";"754.3";"761.2";"45";"Wind blowing from the east";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"13.0";
"07.06.2017 10:50";"25.0";"753.6";"760.5";"44";"variable wind direction";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"07.06.2017 10:20";"23.0";"753.5";"760.5";"53";"Wind blowing from the north-east";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"13.0";
"07.06.2017 09:50";"25.0";"754.3";"761.2";"51";"variable wind direction";"1";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"07.06.2017 09:20";"25.0";"753.6";"760.5";"51";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"07.06.2017 08:50";"24.0";"753.5";"760.5";"57";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"07.06.2017 08:20";"22.0";"752.7";"759.7";"65";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"07.06.2017 07:50";"21.0";"752.7";"759.7";"69";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"07.06.2017 07:20";"20.0";"752.7";"759.7";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"07.06.2017 06:50";"19.0";"752.6";"759.7";"73";"Wind blowing from the west-northwest";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"07.06.2017 06:20";"18.0";"752.6";"759.7";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"07.06.2017 05:50";"18.0";"751.9";"759.0";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"07.06.2017 05:20";"18.0";"751.9";"759.0";"73";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"07.06.2017 04:50";"19.0";"751.9";"759.0";"68";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"07.06.2017 04:20";"19.0";"751.9";"759.0";"73";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"07.06.2017 03:50";"19.0";"751.9";"759.0";"73";"Wind blowing from the north";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"07.06.2017 03:20";"18.0";"751.9";"759.0";"73";"Wind blowing from the west-southwest";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"07.06.2017 02:50";"19.0";"751.9";"759.0";"68";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"07.06.2017 01:50";"19.0";"752.6";"759.7";"68";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"07.06.2017 00:50";"21.0";"752.7";"759.7";"64";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"07.06.2017 00:20";"20.0";"752.7";"759.7";"69";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
